5 341          # first data record, number of data records
# XS_nm_spectr_HgOH_cas1712_vtzp_560-900.txt
# without temperature correction
# E[nm] sigma(E)[cm2/molecule]
560	1.32E-19	1.28E-19
561	1.14E-19	1.09E-19
562	9.81E-20	9.29E-20
563	8.43E-20	7.86E-20
564	7.24E-20	6.61E-20
565	6.22E-20	5.54E-20
566	5.36E-20	4.63E-20
567	4.63E-20	3.87E-20
568	4.03E-20	3.23E-20
569	3.53E-20	2.71E-20
570	3.13E-20	2.30E-20
571	2.80E-20	1.98E-20
572	2.54E-20	1.75E-20
573	2.34E-20	1.58E-20
574	2.19E-20	1.48E-20
575	2.08E-20	1.42E-20
576	2.00E-20	1.38E-20
577	1.95E-20	1.36E-20
578	1.92E-20	1.36E-20
579	1.91E-20	1.35E-20
580	1.93E-20	1.35E-20
581	1.95E-20	1.35E-20
582	2.00E-20	1.34E-20
583	2.05E-20	1.33E-20
584	2.12E-20	1.31E-20
585	2.21E-20	1.30E-20
586	2.31E-20	1.29E-20
587	2.43E-20	1.28E-20
588	2.56E-20	1.27E-20
589	2.72E-20	1.28E-20
590	2.89E-20	1.29E-20
591	3.09E-20	1.31E-20
592	3.30E-20	1.35E-20
593	3.54E-20	1.40E-20
594	3.81E-20	1.47E-20
595	4.09E-20	1.55E-20
596	4.40E-20	1.64E-20
597	4.74E-20	1.75E-20
598	5.10E-20	1.87E-20
599	5.48E-20	1.99E-20
600	5.88E-20	2.13E-20
601	6.30E-20	2.26E-20
602	6.74E-20	2.40E-20
603	7.19E-20	2.55E-20
604	7.66E-20	2.69E-20
605	8.14E-20	2.83E-20
606	8.64E-20	2.97E-20
607	9.14E-20	3.11E-20
608	9.64E-20	3.24E-20
609	1.01E-19	3.36E-20
610	1.07E-19	3.48E-20
611	1.12E-19	3.59E-20
612	1.17E-19	3.69E-20
613	1.22E-19	3.79E-20
614	1.27E-19	3.87E-20
615	1.31E-19	3.95E-20
616	1.36E-19	4.02E-20
617	1.41E-19	4.08E-20
618	1.45E-19	4.13E-20
619	1.50E-19	4.17E-20
620	1.54E-19	4.21E-20
621	1.59E-19	4.24E-20
622	1.63E-19	4.26E-20
623	1.67E-19	4.28E-20
624	1.71E-19	4.30E-20
625	1.75E-19	4.31E-20
626	1.79E-19	4.32E-20
627	1.82E-19	4.33E-20
628	1.86E-19	4.35E-20
629	1.90E-19	4.36E-20
630	1.94E-19	4.38E-20
631	1.97E-19	4.40E-20
632	2.01E-19	4.42E-20
633	2.05E-19	4.45E-20
634	2.08E-19	4.49E-20
635	2.12E-19	4.53E-20
636	2.15E-19	4.57E-20
637	2.19E-19	4.62E-20
638	2.23E-19	4.68E-20
639	2.26E-19	4.73E-20
640	2.30E-19	4.79E-20
641	2.33E-19	4.85E-20
642	2.36E-19	4.91E-20
643	2.40E-19	4.97E-20
644	2.43E-19	5.03E-20
645	2.46E-19	5.09E-20
646	2.49E-19	5.14E-20
647	2.52E-19	5.19E-20
648	2.55E-19	5.23E-20
