5 351          # first data record, number of data records
# XS_nm_spectr_hgbr_cas1712_vtzp_450-800.txt
# without temperature correction
# E[nm] sigma(E)[cm2/molecule]
450	1.00E-22	8.38E-23
451	1.50E-22	1.25E-22
452	2.22E-22	1.83E-22
453	3.24E-22	2.65E-22
454	4.64E-22	3.77E-22
455	6.54E-22	5.27E-22
456	9.08E-22	7.26E-22
457	1.24E-21	9.86E-22
458	1.67E-21	1.32E-21
459	2.22E-21	1.74E-21
460	2.91E-21	2.26E-21
461	3.75E-21	2.89E-21
462	4.77E-21	3.64E-21
463	5.98E-21	4.54E-21
464	7.40E-21	5.57E-21
465	9.03E-21	6.75E-21
466	1.09E-20	8.07E-21
467	1.29E-20	9.52E-21
468	1.51E-20	1.11E-20
469	1.75E-20	1.28E-20
470	2.00E-20	1.45E-20
471	2.26E-20	1.63E-20
472	2.52E-20	1.81E-20
473	2.77E-20	1.98E-20
474	3.01E-20	2.15E-20
475	3.24E-20	2.30E-20
476	3.44E-20	2.43E-20
477	3.61E-20	2.55E-20
478	3.75E-20	2.64E-20
479	3.85E-20	2.71E-20
480	3.91E-20	2.75E-20
481	3.92E-20	2.75E-20
482	3.89E-20	2.74E-20
483	3.83E-20	2.69E-20
484	3.72E-20	2.62E-20
485	3.59E-20	2.52E-20
486	3.42E-20	2.40E-20
487	3.24E-20	2.27E-20
488	3.04E-20	2.12E-20
489	2.83E-20	1.96E-20
490	2.62E-20	1.80E-20
491	2.42E-20	1.64E-20
492	2.23E-20	1.48E-20
493	2.06E-20	1.32E-20
494	1.92E-20	1.18E-20
495	1.80E-20	1.05E-20
496	1.71E-20	9.45E-21
497	1.66E-20	8.66E-21
498	1.65E-20	8.22E-21
499	1.68E-20	8.19E-21
500	1.76E-20	8.56E-21
501	1.87E-20	9.31E-21
502	2.03E-20	1.04E-20
503	2.23E-20	1.16E-20
504	2.48E-20	1.31E-20
505	2.77E-20	1.47E-20
506	3.09E-20	1.64E-20
507	3.46E-20	1.82E-20
508	3.86E-20	2.00E-20
509	4.29E-20	2.18E-20
510	4.75E-20	2.36E-20
511	5.24E-20	2.54E-20
512	5.76E-20	2.71E-20
513	6.29E-20	2.88E-20
514	6.85E-20	3.04E-20
515	7.42E-20	3.19E-20
516	8.00E-20	3.33E-20
517	8.60E-20	3.47E-20
