5 451          # first data record, number of data records
# XS_nm_spectr_hgcl_cas1712_vtzp_450-900.txt
# without temperature correction
# E[nm] sigma(E)[cm2/molecule]
450	3.46E-20	1.73E-20
451	3.60E-20	1.79E-20
452	3.73E-20	1.84E-20
453	3.84E-20	1.88E-20
454	3.94E-20	1.92E-20
455	4.03E-20	1.96E-20
456	4.11E-20	1.99E-20
457	4.19E-20	2.01E-20
458	4.27E-20	2.03E-20
459	4.36E-20	2.04E-20
460	4.44E-20	2.05E-20
461	4.54E-20	2.06E-20
462	4.65E-20	2.07E-20
463	4.78E-20	2.07E-20
464	4.92E-20	2.07E-20
465	5.08E-20	2.07E-20
466	5.26E-20	2.08E-20
467	5.45E-20	2.08E-20
468	5.66E-20	2.08E-20
469	5.89E-20	2.09E-20
470	6.14E-20	2.11E-20
471	6.39E-20	2.13E-20
472	6.66E-20	2.15E-20
473	6.92E-20	2.19E-20
474	7.20E-20	2.23E-20
475	7.47E-20	2.27E-20
476	7.74E-20	2.32E-20
477	8.01E-20	2.37E-20
478	8.27E-20	2.42E-20
479	8.53E-20	2.47E-20
480	8.79E-20	2.51E-20
481	9.05E-20	2.56E-20
482	9.32E-20	2.60E-20
483	9.60E-20	2.64E-20
484	9.89E-20	2.68E-20
485	1.02E-19	2.72E-20
486	1.06E-19	2.77E-20
487	1.09E-19	2.81E-20
488	1.14E-19	2.86E-20
489	1.18E-19	2.92E-20
490	1.24E-19	2.98E-20
491	1.29E-19	3.04E-20
492	1.36E-19	3.11E-20
493	1.42E-19	3.18E-20
494	1.50E-19	3.25E-20
495	1.58E-19	3.32E-20
496	1.66E-19	3.39E-20
497	1.75E-19	3.46E-20
498	1.84E-19	3.53E-20
499	1.93E-19	3.59E-20
500	2.03E-19	3.65E-20
501	2.13E-19	3.71E-20
502	2.23E-19	3.76E-20
503	2.33E-19	3.81E-20
504	2.43E-19	3.86E-20
505	2.53E-19	3.92E-20
506	2.63E-19	3.97E-20
507	2.73E-19	4.02E-20
508	2.83E-19	4.07E-20
509	2.93E-19	4.13E-20
510	3.02E-19	4.18E-20
511	3.11E-19	4.24E-20
512	3.20E-19	4.30E-20
513	3.29E-19	4.36E-20
514	3.37E-19	4.42E-20
515	3.44E-19	4.48E-20
516	3.52E-19	4.53E-20
517	3.59E-19	4.59E-20
518	3.66E-19	4.64E-20
519	3.72E-19	4.68E-20
520	3.78E-19	4.72E-20
521	3.84E-19	4.75E-20
522	3.89E-19	4.78E-20
523	3.94E-19	4.80E-20
524	3.99E-19	4.82E-20
525	4.04E-19	4.83E-20
526	4.08E-19	4.84E-20
527	4.12E-19	4.84E-20
528	4.17E-19	4.84E-20
529	4.21E-19	4.84E-20
530	4.25E-19	4.83E-20
531	4.29E-19	4.82E-20
532	4.34E-19	4.80E-20
533	4.38E-19	4.79E-20
534	4.42E-19	4.77E-20
535	4.46E-19	4.75E-20
536	4.51E-19	4.73E-20
537	4.55E-19	4.71E-20
538	4.60E-19	4.69E-20
539	4.64E-19	4.67E-20
540	4.69E-19	4.66E-20
541	4.74E-19	4.65E-20
542	4.79E-19	4.65E-20
543	4.84E-19	4.66E-20
544	4.89E-19	4.68E-20
545	4.95E-19	4.71E-20
546	5.00E-19	4.75E-20
547	5.06E-19	4.79E-20
548	5.12E-19	4.85E-20
549	5.18E-19	4.92E-20
550	5.24E-19	5.00E-20
551	5.30E-19	5.09E-20
552	5.36E-19	5.19E-20
553	5.42E-19	5.30E-20
554	5.49E-19	5.41E-20
555	5.55E-19	5.53E-20
556	5.61E-19	5.66E-20
557	5.67E-19	5.79E-20
558	5.72E-19	5.92E-20
559	5.78E-19	6.05E-20
560	5.83E-19	6.17E-20
561	5.88E-19	6.30E-20
562	5.92E-19	6.42E-20
563	5.97E-19	6.54E-20
564	6.00E-19	6.65E-20
565	6.04E-19	6.76E-20
566	6.07E-19	6.86E-20
567	6.09E-19	6.95E-20
568	6.12E-19	7.03E-20
569	6.13E-19	7.11E-20
570	6.14E-19	7.17E-20
571	6.15E-19	7.23E-20
572	6.16E-19	7.27E-20
573	6.16E-19	7.31E-20
574	6.15E-19	7.34E-20
575	6.14E-19	7.36E-20
576	6.13E-19	7.37E-20
577	6.11E-19	7.38E-20
578	6.09E-19	7.37E-20
579	6.06E-19	7.36E-20
580	6.03E-19	7.34E-20
