time,cell,A,B,C
40,1,0.665474,0.00119292,1.52179e-09
40,2,0.332641,0.000692272,6.21389e-10
41,0,0.998067,0.00193297,2.32745e-09
41,1,0.665444,0.00122271,1.59785e-09
41,2,0.332624,0.00070956,6.52447e-10
42,0,0.99802,0.00198007,2.44095e-09
42,1,0.665414,0.00125251,1.67577e-09
42,2,0.332606,0.000726847,6.84262e-10
43,0,0.997973,0.00202716,2.55714e-09
43,1,0.665384,0.0012823,1.75554e-09
43,2,0.332589,0.000744134,7.16833e-10
44,0,0.997926,0.00207426,2.67604e-09
44,1,0.665355,0.00131209,1.83717e-09
44,2,0.332572,0.00076142,7.50161e-10
45,0,0.997879,0.00212135,2.79763e-09
45,1,0.665325,0.00134188,1.92065e-09
45,2,0.332555,0.000778704,7.84246e-10
46,0,0.997832,0.00216844,2.92193e-09
46,1,0.665295,0.00137167,2.00598e-09
46,2,0.332537,0.000795988,8.19087e-10
47,0,0.997784,0.00221553,3.04892e-09
47,1,0.665265,0.00140146,2.09317e-09
47,2,0.33252,0.000813271,8.54685e-10
48,0,0.997737,0.00226261,3.17861e-09
48,1,0.665235,0.00143124,2.18221e-09
48,2,0.332503,0.000830553,8.91039e-10
49,0,0.99769,0.0023097,3.311e-09
49,1,0.665206,0.00146103,2.2731e-09
49,2,0.332485,0.000847834,9.2815e-10
50,0,0.997643,0.00235678,3.44609e-09
50,1,0.665176,0.00149081,2.36584e-09
50,2,0.332468,0.000865115,9.66017e-10
51,0,0.997596,0.00240385,3.58388e-09
51,1,0.665146,0.00152059,2.46044e-09
51,2,0.332451,0.000882394,1.00464e-09
52,0,0.997549,0.00245093,3.72436e-09
52,1,0.665116,0.00155038,2.55689e-09
52,2,0.332434,0.000899672,1.04402e-09
53,0,0.997502,0.00249801,3.86755e-09
53,1,0.665087,0.00158015,2.65519e-09
53,2,0.332416,0.00091695,1.08416e-09
54,0,0.997455,0.00254508,4.01343e-09
54,1,0.665057,0.00160993,2.75534e-09
54,2,0.332399,0.000934227,1.12505e-09
55,0,0.997408,0.00259215,4.16201e-09
55,1,0.665027,0.00163971,2.85735e-09
55,2,0.332382,0.000951502,1.1667e-09
56,0,0.997361,0.00263922,4.31328e-09
56,1,0.664997,0.00166949,2.96121e-09
56,2,0.332365,0.000968777,1.2091e-09
57,0,0.997314,0.00268628,4.46726e-09
57,1,0.664967,0.00169926,3.06692e-09
57,2,0.332347,0.000986051,1.25226e-09
58,0,0.997267,0.00273334,4.62393e-09
58,1,0.664938,0.00172903,3.17449e-09
58,2,0.33233,0.00100332,1.29618e-09
59,0,0.99722,0.0027804,4.7833e-09
59,1,0.664908,0.0017588,3.2839e-09
59,2,0.332313,0.0010206,1.34085e-09
60,0,0.997173,0.00282746,4.94537e-09
60,1,0.664878,0.00178857,3.39517e-09
60,2,0.332295,0.00103787,1.38628e-09
61,0,0.997125,0.00287452,5.11014e-09
61,1,0.664848,0.00181834,3.50829e-09
61,2,0.332278,0.00105514,1.43246e-09
62,0,0.997078,0.00292157,5.2776e-09
62,1,0.664819,0.00184811,3.62326e-09
62,2,0.332261,0.00107241,1.4794e-09
63,0,0.997031,0.00296863,5.44776e-09
63,1,0.664789,0.00187788,3.74009e-09
63,2,0.332244,0.00108968,1.5271e-09
64,0,0.996984,0.00301568,5.62062e-09
64,1,0.664759,0.00190764,3.85876e-09
64,2,0.332226,0.00110694,1.57555e-09
65,0,0.996937,0.00306272,5.79617e-09
65,1,0.664729,0.0019374,3.97929e-09
65,2,0.332209,0.00112421,1.62476e-09
66,0,0.99689,0.00310977,5.97442e-09
66,1,0.664699,0.00196717,4.10167e-09
66,2,0.332192,0.00114148,1.67472e-09
67,0,0.996843,0.00315681,6.15536e-09
67,1,0.66467,0.00199693,4.2259e-09
67,2,0.332175,0.00115874,1.72544e-09
68,0,0.996796,0.00320385,6.33901e-09
68,1,0.66464,0.00202669,4.35198e-09
68,2,0.332157,0.00117601,1.77692e-09
69,0,0.996749,0.00325089,6.52535e-09
69,1,0.66461,0.00205645,4.47991e-09
69,2,0.33214,0.00119327,1.82915e-09
70,0,0.996702,0.00329793,6.71438e-09
70,1,0.66458,0.0020862,4.60969e-09
70,2,0.332123,0.00121053,1.88213e-09
71,0,0.996655,0.00334496,6.90611e-09
71,1,0.664551,0.00211596,4.74133e-09
71,2,0.332106,0.00122779,1.93587e-09
72,0,0.996608,0.003392,7.10054e-09
72,1,0.664521,0.00214571,4.87481e-09
72,2,0.332088,0.00124505,1.99037e-09
73,0,0.996561,0.00343903,7.29766e-09
73,1,0.664491,0.00217546,5.01015e-09
73,2,0.332071,0.00126231,2.04562e-09
74,0,0.996514,0.00348605,7.49748e-09
74,1,0.664461,0.00220522,5.14734e-09
74,2,0.332054,0.00127957,2.10163e-09
75,0,0.996467,0.00353308,7.69999e-09
75,1,0.664432,0.00223497,5.28638e-09
75,2,0.332037,0.00129683,2.1584e-09
76,0,0.99642,0.0035801,7.9052e-09
76,1,0.664402,0.00226471,5.42727e-09
76,2,0.332019,0.00131409,2.21591e-09
77,0,0.996373,0.00362712,8.1131e-09
77,1,0.664372,0.00229446,5.57e-09
77,2,0.332002,0.00133134,2.27419e-09
78,0,0.996326,0.00367414,8.3237e-09
78,1,0.664342,0.00232421,5.71459e-09
78,2,0.331985,0.0013486,2.33322e-09
79,0,0.996279,0.00372116,8.537e-09
79,1,0.664313,0.00235395,5.86104e-09
79,2,0.331967,0.00136585,2.393e-09
80,0,0.996232,0.00376817,8.75299e-09
80,1,0.664283,0.0023837,6.00933e-09
80,2,0.33195,0.0013831,2.45354e-09
81,0,0.996185,0.00381518,8.97167e-09
81,1,0.664253,0.00241344,6.15947e-09
81,2,0.331933,0.00140036,2.51484e-09
82,0,0.996138,0.00386219,9.19305e-09
82,1,0.664223,0.00244318,6.31146e-09
82,2,0.331916,0.00141761,2.57689e-09
83,0,0.996091,0.0039092,9.41712e-09
83,1,0.664194,0.00247292,6.4653e-09
83,2,0.331898,0.00143486,2.63969e-09
84,0,0.996044,0.00395621,9.64389e-09
84,1,0.664164,0.00250266,6.62099e-09
84,2,0.331881,0.00145211,2.70325e-09
85,0,0.995997,0.00400321,9.87335e-09
85,1,0.664134,0.00253239,6.77853e-09
85,2,0.331864,0.00146936,2.76757e-09
86,0,0.99595,0.00405021,1.01055e-08
86,1,0.664105,0.00256213,6.93792e-09
86,2,0.331847,0.00148661,2.83264e-09
87,0,0.995903,0.00409721,1.03404e-08
87,1,0.664075,0.00259186,7.09917e-09
87,2,0.331829,0.00150385,2.89846e-09
88,0,0.995856,0.00414421,1.05779e-08
88,1,0.664045,0.0026216,7.26226e-09
88,2,0.331812,0.0015211,2.96504e-09
89,0,0.995809,0.0041912,1.08181e-08
89,1,0.664015,0.00265133,7.4272e-09
89,2,0.331795,0.00153834,3.03238e-09
90,0,0.995762,0.00423819,1.10611e-08
90,1,0.663986,0.00268106,7.59399e-09
90,2,0.331778,0.00155559,3.10047e-09
91,0,0.995715,0.00428518,1.13067e-08
91,1,0.663956,0.00271079,7.76263e-09
91,2,0.33176,0.00157283,3.16931e-09
92,0,0.995668,0.00433217,1.1555e-08
92,1,0.663926,0.00274051,7.93311e-09
92,2,0.331743,0.00159007,3.23891e-09
93,0,0.995621,0.00437916,1.1806e-08
93,1,0.663896,0.00277024,8.10545e-09
93,2,0.331726,0.00160732,3.30927e-09
94,0,0.995574,0.00442614,1.20597e-08
94,1,0.663867,0.00279997,8.27964e-09
94,2,0.331709,0.00162456,3.38037e-09
95,0,0.995527,0.00447312,1.23161e-08
95,1,0.663837,0.00282969,8.45568e-09
95,2,0.331692,0.0016418,3.45224e-09
96,0,0.99548,0.0045201,1.25752e-08
96,1,0.663807,0.00285941,8.63356e-09
96,2,0.331674,0.00165904,3.52485e-09
97,0,0.995433,0.00456708,1.2837e-08
97,1,0.663778,0.00288913,8.8133e-09
97,2,0.331657,0.00167627,3.59823e-09
98,0,0.995386,0.00461405,1.31015e-08
98,1,0.663748,0.00291885,8.99488e-09
98,2,0.33164,0.00169351,3.67235e-09
99,0,0.995339,0.00466102,1.33686e-08
99,1,0.663718,0.00294857,9.17831e-09
