time,cell,A,B,C
32,2,0.332931,0.000393788,8.15695e-06
33,0,0.99876,0.00121956,2.08946e-05
33,1,0.665841,0.000813512,1.25035e-05
33,2,0.332919,0.000405827,8.67092e-06
34,0,0.998722,0.00125585,2.21722e-05
34,1,0.665816,0.000837762,1.32685e-05
34,2,0.332906,0.00041785,9.20036e-06
35,0,0.998684,0.0012921,2.34873e-05
35,1,0.665791,0.000861988,1.4056e-05
35,2,0.332894,0.000429857,9.74525e-06
36,0,0.998647,0.00132831,2.48398e-05
36,1,0.665766,0.000886191,1.48659e-05
36,2,0.332881,0.000441848,1.03056e-05
37,0,0.998609,0.00136448,2.62297e-05
37,1,0.665741,0.000910371,1.56982e-05
37,2,0.332869,0.000453823,1.08813e-05
38,0,0.998572,0.00140061,2.76569e-05
38,1,0.665716,0.000934527,1.6553e-05
38,2,0.332856,0.000465783,1.14724e-05
39,0,0.998534,0.00143671,2.91213e-05
39,1,0.665691,0.00095866,1.74301e-05
39,2,0.332844,0.000477726,1.20788e-05
40,0,0.998497,0.00147276,3.0623e-05
40,1,0.665666,0.00098277,1.83295e-05
40,2,0.332831,0.000489654,1.27007e-05
41,0,0.998459,0.00150878,3.21619e-05
41,1,0.665641,0.00100686,1.92513e-05
41,2,0.332818,0.000501566,1.33378e-05
42,0,0.998422,0.00154476,3.37379e-05
42,1,0.665616,0.00103092,2.01954e-05
42,2,0.332806,0.000513462,1.39902e-05
43,0,0.998384,0.0015807,3.53511e-05
43,1,0.665591,0.00105496,2.11618e-05
43,2,0.332793,0.000525343,1.4658e-05
44,0,0.998346,0.0016166,3.70014e-05
44,1,0.665566,0.00107898,2.21504e-05
44,2,0.332781,0.000537208,1.53409e-05
45,0,0.998309,0.00165246,3.86887e-05
45,1,0.665541,0.00110297,2.31613e-05
45,2,0.332768,0.000549057,1.60392e-05
46,0,0.998271,0.00168829,4.04129e-05
46,1,0.665516,0.00112694,2.41944e-05
46,2,0.332756,0.00056089,1.67526e-05
47,0,0.998234,0.00172407,4.21742e-05
47,1,0.665491,0.00115089,2.52497e-05
47,2,0.332743,0.000572708,1.74813e-05
48,0,0.998196,0.00175982,4.39724e-05
48,1,0.665466,0.00117481,2.63272e-05
48,2,0.332731,0.00058451,1.82251e-05
49,0,0.998159,0.00179553,4.58074e-05
49,1,0.665441,0.00119871,2.74268e-05
49,2,0.332718,0.000596296,1.89841e-05
50,0,0.998121,0.0018312,4.76793e-05
50,1,0.665416,0.00122259,2.85486e-05
50,2,0.332706,0.000608067,1.97582e-05
51,0,0.998084,0.00186683,4.9588e-05
51,1,0.665391,0.00124645,2.96925e-05
51,2,0.332693,0.000619822,2.05475e-05
52,0,0.998046,0.00190243,5.15335e-05
52,1,0.665366,0.00127028,3.08584e-05
52,2,0.33268,0.000631562,2.13519e-05
53,0,0.998009,0.00193798,5.35157e-05
53,1,0.665341,0.00129409,3.20465e-05
53,2,0.332668,0.000643286,2.21713e-05
54,0,0.997971,0.0019735,5.55345e-05
54,1,0.665316,0.00131787,3.32566e-05
54,2,0.332655,0.000654994,2.30058e-05
55,0,0.997933,0.00200898,5.75901e-05
55,1,0.665291,0.00134163,3.44887e-05
55,2,0.332643,0.000666687,2.38553e-05
56,0,0.997896,0.00204443,5.96822e-05
56,1,0.665266,0.00136537,3.57429e-05
56,2,0.33263,0.000678365,2.47199e-05
57,0,0.997858,0.00207983,6.18109e-05
57,1,0.665241,0.00138909,3.7019e-05
57,2,0.332618,0.000690027,2.55995e-05
58,0,0.997821,0.0021152,6.39761e-05
58,1,0.665216,0.00141279,3.83171e-05
58,2,0.332605,0.000701673,2.6494e-05
59,0,0.997783,0.00215052,6.61778e-05
59,1,0.665191,0.00143646,3.96371e-05
59,2,0.332593,0.000713305,2.74036e-05
60,0,0.997746,0.00218582,6.84159e-05
60,1,0.665166,0.00146011,4.09791e-05
60,2,0.33258,0.00072492,2.8328e-05
61,0,0.997708,0.00222107,7.06905e-05
61,1,0.665141,0.00148373,4.23429e-05
61,2,0.332568,0.000736521,2.92674e-05
62,0,0.997671,0.00225628,7.30014e-05
62,1,0.665116,0.00150733,4.37287e-05
62,2,0.332555,0.000748106,3.02217e-05
63,0,0.997633,0.00229146,7.53487e-05
63,1,0.665091,0.00153091,4.51363e-05
63,2,0.332542,0.000759675,3.11908e-05
64,0,0.997596,0.0023266,7.77323e-05
64,1,0.665066,0.00155447,4.65657e-05
64,2,0.33253,0.000771229,3.21749e-05
65,0,0.997558,0.0023617,8.01521e-05
65,1,0.665041,0.00157801,4.80169e-05
65,2,0.332517,0.000782768,3.31738e-05
66,0,0.997521,0.00239677,8.26081e-05
66,1,0.665016,0.00160152,4.949e-05
66,2,0.332505,0.000794292,3.41874e-05
67,0,0.997483,0.00243179,8.51003e-05
67,1,0.664991,0.00162501,5.09848e-05
67,2,0.332492,0.0008058,3.5216e-05
68,0,0.997446,0.00246678,8.76287e-05
68,1,0.664966,0.00164847,5.25014e-05
68,2,0.33248,0.000817293,3.62592e-05
69,0,0.997408,0.00250173,9.01931e-05
69,1,0.664941,0.00167192,5.40397e-05
69,2,0.332467,0.000828771,3.73173e-05
70,0,0.997371,0.00253665,9.27936e-05
70,1,0.664916,0.00169534,5.55997e-05
70,2,0.332455,0.000840234,3.83901e-05
71,0,0.997333,0.00257153,9.54301e-05
71,1,0.664891,0.00171874,5.71815e-05
71,2,0.332442,0.000851681,3.94776e-05
72,0,0.997296,0.00260636,9.81027e-05
72,1,0.664866,0.00174211,5.87848e-05
72,2,0.33243,0.000863114,4.05798e-05
73,0,0.997258,0.00264117,0.000100811
73,1,0.664841,0.00176546,6.04099e-05
73,2,0.332417,0.000874531,4.16968e-05
74,0,0.997221,0.00267593,0.000103555
74,1,0.664816,0.00178879,6.20565e-05
74,2,0.332405,0.000885933,4.28283e-05
75,0,0.997183,0.00271066,0.000106336
75,1,0.664791,0.0018121,6.37248e-05
75,2,0.332392,0.00089732,4.39746e-05
76,0,0.997145,0.00274535,0.000109152
76,1,0.664766,0.00183539,6.54147e-05
76,2,0.33238,0.000908691,4.51354e-05
77,0,0.997108,0.00278,0.000112004
77,1,0.664741,0.00185865,6.71261e-05
77,2,0.332367,0.000920048,4.63109e-05
78,0,0.99707,0.00281462,0.000114891
78,1,0.664716,0.00188189,6.8859e-05
78,2,0.332354,0.00093139,4.7501e-05
79,0,0.997033,0.0028492,0.000117815
79,1,0.664691,0.00190511,7.06135e-05
79,2,0.332342,0.000942716,4.87056e-05
80,0,0.996995,0.00288374,0.000120774
80,1,0.664666,0.00192831,7.23895e-05
80,2,0.332329,0.000954028,4.99248e-05
81,0,0.996958,0.00291824,0.000123768
81,1,0.664641,0.00195148,7.4187e-05
81,2,0.332317,0.000965324,5.11585e-05
82,0,0.99692,0.00295271,0.000126798
82,1,0.664616,0.00197463,7.60059e-05
82,2,0.332304,0.000976606,5.24067e-05
83,0,0.996883,0.00298714,0.000129864
83,1,0.664591,0.00199776,7.78463e-05
83,2,0.332292,0.000987873,5.36695e-05
84,0,0.996845,0.00302154,0.000132965
84,1,0.664566,0.00202086,7.97081e-05
84,2,0.332279,0.000999124,5.49467e-05
85,0,0.996808,0.00305589,0.000136102
85,1,0.664541,0.00204395,8.15913e-05
85,2,0.332267,0.00101036,5.62383e-05
86,0,0.996771,0.00309021,0.000139274
86,1,0.664516,0.00206701,8.34959e-05
86,2,0.332254,0.00102158,5.75444e-05
87,0,0.996733,0.00312449,0.000142482
87,1,0.664491,0.00209005,8.54218e-05
87,2,0.332242,0.00103279,5.88649e-05
88,0,0.996696,0.00315874,0.000145725
88,1,0.664466,0.00211306,8.73691e-05
88,2,0.332229,0.00104398,6.01998e-05
89,0,0.996658,0.00319295,0.000149004
89,1,0.664441,0.00213606,8.93377e-05
89,2,0.332217,0.00105516,6.15491e-05
90,0,0.996621,0.00322712,0.000152317
90,1,0.664416,0.00215903,9.13276e-05
90,2,0.332204,0.00106632,6.29127e-05
91,0,0.996583,0.00326126,0.000155666
91,1,0.664391,0.00218198,9.33387e-05
91,2,0.332192,0.00107747,6.42907e-05
92,0,0.996546,0.00329536,0.00015905
92,1,0.664366,0.00220491,9.53711e-05
92,2,0.332179,0.0010886,6.5683e-05
93,0,0.996508,0.00332942,0.00016247
93,1,0.664341,0.00222782,9.74248e-05
93,2,0.332167,0.00109972,6.70896e-05
94,0,0.996471,0.00336345,0.000165924
94,1,0.664316,0.0022507,9.94996e-05
94,2,0.332154,0.00111082,6.85105e-05
95,0,0.996433,0.00339744,0.000169414
95,1,0.664292,0.00227356,0.000101596
95,2,0.332141,0.00112191,6.99456e-05
96,0,0.996396,0.00343139,0.000172938
96,1,0.664267,0.0022964,0.000103713
96,2,0.332129,0.00113298,7.1395e-05
97,0,0.996358,0.00346531,0.000176498
97,1,0.664242,0.00231922,0.000105851
97,2,0.332116,0.00114404,7.28586e-05
98,0,0.996321,0.00349919,0.000180092
98,1,0.664217,0.00234201,0.000108011
98,2,0.332104,0.00115509,7.43365e-05
99,0,0.996283,0.00353303,0.000183722
99,1,0.664192,0.00236479,0.000110191
99,2,0.332091,0.00116612,7.58285e-05
100,0,0.996246,0.00356684,0.000187387
100,1,0.664167,0.00238754,0.000112393
100,2,0.332079,0.00117713,7.73347e-05
101,0,0.996208,0.00360061,0.000191086
101,1,0.664142,0.00241027,0.000114616
101,2,0.332066,0.00118813,7.8855e-05
102,0,0.996171,0.00363435,0.00019482
102,1,0.664117,0.00243297,0.00011686
102,2,0.332054,0.00119912,8.03895e-05
103,0,0.996133,0.00366805,0.000198589
103,1,0.664092,0.00245566,0.000119125
103,2,0.332041,0.00121009,8.19381e-05
104,0,0.996096,0.00370171,0.000202393
104,1,0.664067,0.00247832,0.000121411
104,2,0.332029,0.00122105,8.35008e-05
105,0,0.996058,0.00373534,0.000206232
105,1,0.664042,0.00250096,0.000123717
105,2,0.332016,0.00123199,8.50775e-05
106,0,0.996021,0.00376893,0.000210105
106,1,0.664017,0.00252358,0.000126045
106,2,0.332004,0.00124292,8.66683e-05
107,0,0.995984,0.00380248,0.000214013
107,1,0.663992,0.00254618,0.000128394
107,2,0.331991,0.00125383,8.82732e-05
108,0,0.995946,0.003836,0.000217955
108,1,0.663967,0.00256875,0.000130764
108,2,0.331979,0.00126473,8.9892e-05
109,0,0.995909,0.00386948,0.000221932
109,1,0.663942,0.00259131,0.000133154
109,2,0.331966,0.00127561,9.15249e-05
110,0,0.995871,0.00390293,0.000225944
110,1,0.663917,0.00261384,0.000135566
110,2,0.331954,0.00128648,9.31718e-05
111,0,0.995834,0.00393634,0.00022999
111,1,0.663892,0.00263635,0.000137998
111,2,0.331941,0.00129734,9.48326e-05
112,0,0.995796,0.00396972,0.000234071
112,1,0.663867,0.00265884,0.000140451
112,2,0.331929,0.00130818,9.65074e-05
113,0,0.995759,0.00400306,0.000238186
113,1,0.663842,0.00268131,0.000142925
113,2,0.331916,0.00131901,9.81961e-05
114,0,0.995721,0.00403636,0.000242335
114,1,0.663817,0.00270375,0.00014542
114,2,0.331904,0.00132982,9.98987e-05
115,0,0.995684,0.00406963,0.000246519
115,1,0.663793,0.00272617,0.000147936
115,2,0.331891,0.00134062,0.000101615
116,0,0.995646,0.00410286,0.000250737
116,1,0.663768,0.00274858,0.000150472
116,2,0.331879,0.0013514,0.000103346
117,0,0.995609,0.00413605,0.00025499
117,1,0.663743,0.00277095,0.00015303
117,2,0.331866,0.00136217,0.00010509
118,0,0.995572,0.00416922,0.000259276
118,1,0.663718,0.00279331,0.000155607
118,2,0.331854,0.00137292,0.000106848
119,0,0.995534,0.00420234,0.000263597
119,1,0.663693,0.00281565,0.000158206
119,2,0.331841,0.00138366,0.00010862
120,0,0.995497,0.00423543,0.000267952
120,1,0.663668,0.00283796,0.000160825
120,2,0.331829,0.00139439,0.000110405
121,0,0.995459,0.00426848,0.000272341
121,1,0.663643,0.00286026,0.000163465
121,2,0.331816,0.0014051,0.000112205
122,0,0.995422,0.0043015,0.000276765
122,1,0.663618,0.00288253,0.000166126
122,2,0.331804,0.0014158,0.000114018
123,0,0.995384,0.00433448,0.000281222
123,1,0.663593,0.00290478,0.000168807
123,2,0.331791,0.00142648,0.000115845
124,0,0.995347,0.00436743,0.000285714
124,1,0.663568,0.00292701,0.000171509
124,2,0.331778,0.00143715,0.000117686
125,0,0.995309,0.00440034,0.000290239
125,1,0.663543,0.00294921,0.000174231
125,2,0.331766,0.00144781,0.00011954
126,0,0.995272,0.00443322,0.000294798
126,1,0.663518,0.0029714,0.000176974
126,2,0.331753,0.00145845,0.000121408
127,0,0.995235,0.00446606,0.000299392
127,1,0.663493,0.00299356,0.000179738
127,2,0.331741,0.00146907,0.00012329
128,0,0.995197,0.00449887,0.000304019
128,1,0.663468,0.00301571,0.000182522
128,2,0.331728,0.00147969,0.000125185
129,0,0.99516,0.00453164,0.00030868
129,1,0.663444,0.00303783,0.000185326
129,2,0.331716,0.00149029,0.000127094
130,0,0.995122,0.00456437,0.000313374
130,1,0.663419,0.00305993,0.000188151
130,2,0.331703,0.00150087,0.000129017
131,0,0.995085,0.00459707,0.000318103
131,1,0.663394,0.00308201,0.000190997
131,2,0.331691,0.00151144,0.000130953
132,0,0.995047,0.00462974,0.000322865
132,1,0.663369,0.00310406,0.000193863
132,2,0.331678,0.001522,0.000132903
133,0,0.99501,0.00466237,0.000327661
133,1,0.663344,0.0031261,0.000196749
133,2,0.331666,0.00153254,0.000134866
134,0,0.994973,0.00469496,0.000332491
134,1,0.663319,0.00314811,0.000199656
134,2,0.331653,0.00154307,0.000136843
135,0,0.994935,0.00472752,0.000337354
135,1,0.663294,0.00317011,0.000202583
135,2,0.331641,0.00155358,0.000138834
136,0,0.994898,0.00476005,0.000342251
136,1,0.663269,0.00319208,0.000205531
136,2,0.331628,0.00156408,0.000140838
137,0,0.99486,0.00479254,0.000347182
137,1,0.663244,0.00321403,0.000208499
137,2,0.331616,0.00157457,0.000142855
138,0,0.994823,0.00482499,0.000352146
138,1,0.663219,0.00323596,0.000211487
138,2,0.331603,0.00158504,0.000144886
139,0,0.994785,0.00485741,0.000357143
139,1,0.663194,0.00325786,0.000214495
139,2,0.331591,0.0015955,0.00014693
140,0,0.994748,0.0048898,0.000362174
140,1,0.663169,0.00327975,0.000217524
140,2,0.331578,0.00160594,0.000148988
141,0,0.994711,0.00492215,0.000367238
141,1,0.663144,0.00330162,0.000220573
141,2,0.331566,0.00161637,0.000151059
142,0,0.994673,0.00495446,0.000372336
142,1,0.66312,0.00332346,0.000223643
142,2,0.331553,0.00162679,0.000153144
143,0,0.994636,0.00498674,0.000377467
143,1,0.663095,0.00334528,0.000226732
143,2,0.331541,0.00163719,0.000155242
144,0,0.994598,0.00501899,0.000382631
144,1,0.66307,0.00336708,0.000229842
144,2,0.331528,0.00164758,0.000157353
145,0,0.994561,0.0050512,0.000387829
145,1,0.663045,0.00338887,0.000232972
145,2,0.331516,0.00165796,0.000159478
146,0,0.994524,0.00508338,0.00039306
146,1,0.66302,0.00341063,0.000236122
146,2,0.331503,0.00166832,0.000161616
147,0,0.994486,0.00511552,0.000398324
147,1,0.662995,0.00343236,0.000239293
147,2,0.331491,0.00167867,0.000163768
148,0,0.994449,0.00514763,0.000403621
148,1,0.66297,0.00345408,0.000242483
148,2,0.331478,0.001689,0.000165932
149,0,0.994411,0.0051797,0.000408951
149,1,0.662945,0.00347578,0.000245694
149,2,0.331466,0.00169932,0.00016811
150,0,0.994374,0.00521174,0.000414315
150,1,0.66292,0.00349745,0.000248924
150,2,0.331453,0.00170963,0.000170301
151,0,0.994337,0.00524374,0.000419711
151,1,0.662895,0.00351911,0.000252175
151,2,0.331441,0.00171992,0.000172506
152,0,0.994299,0.00527571,0.000425141
152,1,0.66287,0.00354074,0.000255446
152,2,0.331428,0.0017302,0.000174724
153,0,0.994262,0.00530765,0.000430603
153,1,0.662846,0.00356235,0.000258736
153,2,0.331416,0.00174047,0.000176954
154,0,0.994224,0.00533955,0.000436099
154,1,0.662821,0.00358394,0.000262047
154,2,0.331403,0.00175072,0.000179198
155,0,0.994187,0.00537142,0.000441627
155,1,0.662796,0.00360551,0.000265378
155,2,0.331391,0.00176096,0.000181456
156,0,0.99415,0.00540325,0.000447188
156,1,0.662771,0.00362706,0.000268729
156,2,0.331378,0.00177118,0.000183726
157,0,0.994112,0.00543505,0.000452782
157,1,0.662746,0.00364859,0.0002721
157,2,0.331366,0.00178139,0.00018601
158,0,0.994075,0.00546681,0.000458409
158,1,0.662721,0.0036701,0.00027549
158,2,0.331353,0.00179159,0.000188306
159,0,0.994037,0.00549854,0.000464069
159,1,0.662696,0.00369159,0.000278901
159,2,0.331341,0.00180177,0.000190616
160,0,0.994,0.00553024,0.000469761
160,1,0.662671,0.00371305,0.000282332
160,2,0.331328,0.00181194,0.000192939
161,0,0.993963,0.0055619,0.000475486
161,1,0.662646,0.0037345,0.000285782
161,2,0.331316,0.0018221,0.000195275
162,0,0.993925,0.00559352,0.000481244
162,1,0.662621,0.00375592,0.000289252
162,2,0.331303,0.00183224,0.000197623
163,0,0.993888,0.00562512,0.000487034
163,1,0.662597,0.00377733,0.000292742
163,2,0.331291,0.00184237,0.000199985
164,0,0.99385,0.00565668,0.000492857
164,1,0.662572,0.00379871,0.000296252
164,2,0.331278,0.00185249,0.00020236
165,0,0.993813,0.0056882,0.000498713
165,1,0.662547,0.00382007,0.000299782
165,2,0.331266,0.00186259,0.000204748
166,0,0.993776,0.00571969,0.000504601
166,1,0.662522,0.00384141,0.000303331
166,2,0.331254,0.00187268,0.000207149
167,0,0.993738,0.00575115,0.000510522
167,1,0.662497,0.00386274,0.000306901
167,2,0.331241,0.00188276,0.000209563
168,0,0.993701,0.00578258,0.000516475
168,1,0.662472,0.00388404,0.00031049
168,2,0.331229,0.00189282,0.00021199
169,0,0.993664,0.00581397,0.00052246
169,1,0.662447,0.00390531,0.000314098
169,2,0.331216,0.00190287,0.00021443
170,0,0.993626,0.00584532,0.000528478
170,1,0.662422,0.00392657,0.000317727
170,2,0.331204,0.0019129,0.000216883
171,0,0.993589,0.00587664,0.000534528
171,1,0.662397,0.00394781,0.000321375
171,2,0.331191,0.00192293,0.000219348
172,0,0.993551,0.00590793,0.00054061
172,1,0.662373,0.00396903,0.000325043
172,2,0.331179,0.00193293,0.000221827
173,0,0.993514,0.00593919,0.000546725
173,1,0.662348,0.00399023,0.00032873
173,2,0.331166,0.00194293,0.000224318
174,0,0.993477,0.00597041,0.000552872
174,1,0.662323,0.0040114,0.000332437
174,2,0.331154,0.00195291,0.000226822
175,0,0.993439,0.0060016,0.000559051
175,1,0.662298,0.00403256,0.000336164
175,2,0.331141,0.00196288,0.000229339
176,0,0.993402,0.00603275,0.000565263
176,1,0.662273,0.00405369,0.00033991
176,2,0.331129,0.00197284,0.000231869
177,0,0.993365,0.00606387,0.000571506
177,1,0.662248,0.00407481,0.000343676
177,2,0.331116,0.00198278,0.000234411
178,0,0.993327,0.00609496,0.000577782
178,1,0.662223,0.0040959,0.000347462
178,2,0.331104,0.00199271,0.000236967
179,0,0.99329,0.00612601,0.00058409
179,1,0.662198,0.00411698,0.000351267
179,2,0.331091,0.00200262,0.000239535
180,0,0.993253,0.00615703,0.000590429
180,1,0.662174,0.00413803,0.000355091
180,2,0.331079,0.00201253,0.000242116
181,0,0.993215,0.00618802,0.000596801
181,1,0.662149,0.00415906,0.000358935
181,2,0.331066,0.00202242,0.000244709
182,0,0.993178,0.00621897,0.000603205
182,1,0.662124,0.00418008,0.000362799
182,2,0.331054,0.00203229,0.000247316
183,0,0.99314,0.00624989,0.000609641
183,1,0.662099,0.00420107,0.000366682
183,2,0.331041,0.00204216,0.000249934
184,0,0.993103,0.00628078,0.000616108
184,1,0.662074,0.00422204,0.000370584
184,2,0.331029,0.00205201,0.000252566
185,0,0.993066,0.00631163,0.000622608
185,1,0.662049,0.00424299,0.000374506
185,2,0.331016,0.00206184,0.00025521
186,0,0.993028,0.00634245,0.000629139
186,1,0.662024,0.00426392,0.000378447
186,2,0.331004,0.00207167,0.000257867
187,0,0.992991,0.00637324,0.000635702
187,1,0.661999,0.00428483,0.000382407
187,2,0.330991,0.00208148,0.000260537
188,0,0.992954,0.00640399,0.000642297
188,1,0.661975,0.00430572,0.000386387
188,2,0.330979,0.00209127,0.000263219
189,0,0.992916,0.00643471,0.000648923
189,1,0.66195,0.00432659,0.000390387
189,2,0.330966,0.00210106,0.000265914
190,0,0.992879,0.0064654,0.000655581
190,1,0.661925,0.00434744,0.000394405
190,2,0.330954,0.00211083,0.000268621
191,0,0.992842,0.00649606,0.000662271
191,1,0.6619,0.00436827,0.000398443
191,2,0.330941,0.00212059,0.000271341
192,0,0.992804,0.00652668,0.000668993
192,1,0.661875,0.00438908,0.0004025
192,2,0.330929,0.00213034,0.000274073
193,0,0.992767,0.00655727,0.000675746
193,1,0.66185,0.00440987,0.000406577
193,2,0.330916,0.00214007,0.000276818
194,0,0.99273,0.00658782,0.000682531
194,1,0.661825,0.00443064,0.000410673
194,2,0.330904,0.00214979,0.000279576
195,0,0.992692,0.00661834,0.000689347
195,1,0.6618,0.00445139,0.000414788
195,2,0.330891,0.00215949,0.000282346
196,0,0.992655,0.00664883,0.000696195
196,1,0.661776,0.00447212,0.000418922
196,2,0.330879,0.00216919,0.000285128
197,0,0.992618,0.00667929,0.000703074
197,1,0.661751,0.00449283,0.000423075
197,2,0.330867,0.00217887,0.000287923
198,0,0.99258,0.00670971,0.000709984
198,1,0.661726,0.00451352,0.000427248
198,2,0.330854,0.00218854,0.00029073
199,0,0.992543,0.0067401,0.000716926
199,1,0.661701,0.00453419,0.00043144
199,2,0.330842,0.00219819,0.00029355
200,0,0.992506,0.00677046,0.0007239
200,1,0.661676,0.00455483,0.00043565
200,2,0.330829,0.00220783,0.000296382
201,0,0.992468,0.00680079,0.000730904
201,1,0.661651,0.00457546,0.00043988
201,2,0.330817,0.00221746,0.000299226
202,0,0.992431,0.00683108,0.00073794
202,1,0.661626,0.00459607,0.00044413
202,2,0.330804,0.00222708,0.000302083
203,0,0.992394,0.00686134,0.000745007
203,1,0.661602,0.00461666,0.000448398
203,2,0.330792,0.00223668,0.000304952
204,0,0.992356,0.00689157,0.000752106
204,1,0.661577,0.00463723,0.000452685
204,2,0.330779,0.00224627,0.000307834
205,0,0.992319,0.00692177,0.000759235
205,1,0.661552,0.00465778,0.000456991
205,2,0.330767,0.00225585,0.000310728
206,0,0.992282,0.00695193,0.000766396
206,1,0.661527,0.0046783,0.000461317
206,2,0.330754,0.00226542,0.000313634
207,0,0.992244,0.00698206,0.000773588
207,1,0.661502,0.00469881,0.000465661
207,2,0.330742,0.00227497,0.000316552
208,0,0.992207,0.00701216,0.000780811
208,1,0.661477,0.0047193,0.000470024
208,2,0.330729,0.00228451,0.000319483
209,0,0.99217,0.00704222,0.000788065
209,1,0.661452,0.00473977,0.000474407
209,2,0.330717,0.00229404,0.000322426
210,0,0.992132,0.00707225,0.00079535
210,1,0.661428,0.00476022,0.000478808
210,2,0.330704,0.00230355,0.000325381
211,0,0.992095,0.00710225,0.000802666
211,1,0.661403,0.00478065,0.000483228
211,2,0.330692,0.00231305,0.000328349
212,0,0.992058,0.00713222,0.000810013
212,1,0.661378,0.00480106,0.000487667
212,2,0.330679,0.00232254,0.000331328
