time,cell,A,B,C
33,0,0.853675,3.59058e-09,0.146325
33,1,0.567959,3.83059e-09,0.098708
33,2,0.285605,4.64629e-10,0.0477283
34,0,0.849592,3.57341e-09,0.150408
34,1,0.565207,3.81203e-09,0.101459
34,2,0.284271,4.62458e-10,0.0490626
35,0,0.845529,3.55632e-09,0.154471
35,1,0.56247,3.79357e-09,0.104197
35,2,0.282943,4.60298e-10,0.0503907
36,0,0.841485,3.53931e-09,0.158515
36,1,0.559745,3.77519e-09,0.106922
36,2,0.281621,4.58147e-10,0.0517126
37,0,0.837461,3.52238e-09,0.162539
37,1,0.557034,3.7569e-09,0.109633
37,2,0.280305,4.56007e-10,0.0530283
38,0,0.833455,3.50553e-09,0.166545
38,1,0.554335,3.7387e-09,0.112331
38,2,0.278996,4.53877e-10,0.0543378
39,0,0.829469,3.48877e-09,0.170531
39,1,0.55165,3.72059e-09,0.115017
39,2,0.277692,4.51756e-10,0.0556412
40,0,0.825502,3.47208e-09,0.174498
40,1,0.548978,3.70257e-09,0.117689
40,2,0.276395,4.49646e-10,0.0569386
41,0,0.821554,3.45548e-09,0.178446
41,1,0.546319,3.68464e-09,0.120348
41,2,0.275103,4.47545e-10,0.0582299
42,0,0.817625,3.43895e-09,0.182375
42,1,0.543672,3.66679e-09,0.122995
42,2,0.273818,4.45454e-10,0.0595151
43,0,0.813715,3.4225e-09,0.186285
43,1,0.541039,3.64903e-09,0.125628
43,2,0.272539,4.43373e-10,0.0607944
44,0,0.809823,3.40614e-09,0.190177
44,1,0.538418,3.63135e-09,0.128249
44,2,0.271266,4.41302e-10,0.0620676
45,0,0.80595,3.38985e-09,0.19405
45,1,0.53581,3.61376e-09,0.130857
45,2,0.269998,4.3924e-10,0.0633349
46,0,0.802095,3.37363e-09,0.197905
46,1,0.533214,3.59625e-09,0.133453
46,2,0.268737,4.37188e-10,0.0645963
47,0,0.798259,3.3575e-09,0.201741
47,1,0.530631,3.57883e-09,0.136035
47,2,0.267481,4.35145e-10,0.0658518
48,0,0.794441,3.34144e-09,0.205559
48,1,0.528061,3.5615e-09,0.138606
48,2,0.266232,4.33112e-10,0.0671015
49,0,0.790642,3.32546e-09,0.209358
49,1,0.525503,3.54425e-09,0.141164
49,2,0.264988,4.31089e-10,0.0683453
50,0,0.786861,3.30956e-09,0.213139
50,1,0.522957,3.52708e-09,0.143709
50,2,0.26375,4.29075e-10,0.0695833
51,0,0.783097,3.29373e-09,0.216903
51,1,0.520424,3.50999e-09,0.146243
51,2,0.262518,4.2707e-10,0.0708155
52,0,0.779352,3.27798e-09,0.220648
52,1,0.517903,3.49299e-09,0.148763
52,2,0.261291,4.25075e-10,0.0720419
53,0,0.775625,3.2623e-09,0.224375
53,1,0.515394,3.47607e-09,0.151272
53,2,0.260071,4.23089e-10,0.0732627
54,0,0.771915,3.2467e-09,0.228085
54,1,0.512898,3.45923e-09,0.153769
54,2,0.258856,4.21113e-10,0.0744777
55,0,0.768223,3.23117e-09,0.231777
55,1,0.510413,3.44247e-09,0.156253
55,2,0.257646,4.19145e-10,0.075687
56,0,0.764549,3.21571e-09,0.235451
56,1,0.507941,3.4258e-09,0.158726
56,2,0.256443,4.17187e-10,0.0768907
57,0,0.760893,3.20033e-09,0.239107
57,1,0.50548,3.4092e-09,0.161186
57,2,0.255245,4.15238e-10,0.0780888
58,0,0.757254,3.18503e-09,0.242746
58,1,0.503032,3.39269e-09,0.163635
58,2,0.254052,4.13298e-10,0.0792812
59,0,0.753632,3.1698e-09,0.246368
59,1,0.500595,3.37626e-09,0.166072
59,2,0.252865,4.11367e-10,0.0804681
60,0,0.750028,3.15464e-09,0.249972
60,1,0.49817,3.3599e-09,0.168496
60,2,0.251684,4.09445e-10,0.0816495
61,0,0.746441,3.13955e-09,0.253559
61,1,0.495757,3.34363e-09,0.17091
61,2,0.250508,4.07532e-10,0.0828253
62,0,0.742871,3.12453e-09,0.257129
62,1,0.493356,3.32743e-09,0.173311
62,2,0.249338,4.05629e-10,0.0839957
63,0,0.739318,3.10959e-09,0.260682
63,1,0.490966,3.31131e-09,0.175701
63,2,0.248173,4.03733e-10,0.0851605
64,0,0.735782,3.09472e-09,0.264218
64,1,0.488588,3.29527e-09,0.178079
64,2,0.247013,4.01847e-10,0.08632
65,0,0.732263,3.07992e-09,0.267737
65,1,0.486221,3.27931e-09,0.180446
65,2,0.245859,3.9997e-10,0.087474
66,0,0.728761,3.06519e-09,0.271239
66,1,0.483866,3.26342e-09,0.182801
66,2,0.244711,3.98101e-10,0.0886226
67,0,0.725276,3.05053e-09,0.274724
67,1,0.481522,3.24761e-09,0.185145
67,2,0.243567,3.96241e-10,0.0897659
68,0,0.721807,3.03594e-09,0.278193
68,1,0.479189,3.23188e-09,0.187477
68,2,0.24243,3.9439e-10,0.0909038
69,0,0.718355,3.02142e-09,0.281645
69,1,0.476868,3.21623e-09,0.189799
69,2,0.241297,3.92548e-10,0.0920364
70,0,0.714919,3.00697e-09,0.285081
70,1,0.474558,3.20065e-09,0.192109
70,2,0.24017,3.90714e-10,0.0931637
71,0,0.7115,2.99259e-09,0.2885
71,1,0.472259,3.18514e-09,0.194407
71,2,0.239048,3.88888e-10,0.0942857
72,0,0.708097,2.97827e-09,0.291903
72,1,0.469972,3.16972e-09,0.196695
72,2,0.237931,3.87072e-10,0.0954025
73,0,0.704711,2.96403e-09,0.295289
73,1,0.467695,3.15436e-09,0.198972
73,2,0.236819,3.85263e-10,0.0965141
74,0,0.70134,2.94985e-09,0.29866
74,1,0.465429,3.13908e-09,0.201237
74,2,0.235713,3.83463e-10,0.0976205
75,0,0.697986,2.93575e-09,0.302014
75,1,0.463175,3.12388e-09,0.203492
75,2,0.234612,3.81672e-10,0.0987217
76,0,0.694648,2.92171e-09,0.305352
76,1,0.460931,3.10874e-09,0.205735
76,2,0.233516,3.79889e-10,0.0998178
77,0,0.691326,2.90773e-09,0.308674
77,1,0.458699,3.09368e-09,0.207968
77,2,0.232425,3.78114e-10,0.100909
78,0,0.688019,2.89383e-09,0.311981
78,1,0.456477,3.0787e-09,0.21019
78,2,0.231339,3.76347e-10,0.101995
79,0,0.684729,2.87999e-09,0.315271
79,1,0.454265,3.06379e-09,0.212401
79,2,0.230258,3.74589e-10,0.103075
80,0,0.681454,2.86621e-09,0.318546
80,1,0.452065,3.04894e-09,0.214602
80,2,0.229182,3.72839e-10,0.104151
81,0,0.678195,2.8525e-09,0.321805
81,1,0.449875,3.03417e-09,0.216792
81,2,0.228111,3.71097e-10,0.105222
82,0,0.674951,2.83886e-09,0.325049
82,1,0.447696,3.01948e-09,0.218971
82,2,0.227046,3.69364e-10,0.106288
83,0,0.671723,2.82529e-09,0.328277
83,1,0.445527,3.00485e-09,0.221139
83,2,0.225985,3.67638e-10,0.107348
84,0,0.668511,2.81177e-09,0.331489
84,1,0.443369,2.9903e-09,0.223298
84,2,0.224929,3.6592e-10,0.108404
85,0,0.665313,2.79833e-09,0.334687
85,1,0.441221,2.97581e-09,0.225445
85,2,0.223878,3.64211e-10,0.109455
86,0,0.662131,2.78494e-09,0.337869
86,1,0.439084,2.9614e-09,0.227583
86,2,0.222832,3.62509e-10,0.110501
87,0,0.658965,2.77162e-09,0.341035
87,1,0.436957,2.94705e-09,0.22971
87,2,0.221791,3.60816e-10,0.111542
88,0,0.655813,2.75837e-09,0.344187
88,1,0.434841,2.93277e-09,0.231826
88,2,0.220755,3.5913e-10,0.112578
89,0,0.652677,2.74517e-09,0.347323
89,1,0.432734,2.91857e-09,0.233933
89,2,0.219724,3.57452e-10,0.113609
90,0,0.649555,2.73205e-09,0.350445
90,1,0.430638,2.90443e-09,0.236029
90,2,0.218697,3.55782e-10,0.114636
91,0,0.646449,2.71898e-09,0.353551
91,1,0.428552,2.89036e-09,0.238115
91,2,0.217676,3.5412e-10,0.115658
92,0,0.643357,2.70598e-09,0.356643
92,1,0.426476,2.87636e-09,0.240191
92,2,0.216659,3.52466e-10,0.116675
93,0,0.64028,2.69303e-09,0.35972
93,1,0.42441,2.86243e-09,0.242257
93,2,0.215647,3.50819e-10,0.117687
94,0,0.637218,2.68015e-09,0.362782
94,1,0.422354,2.84856e-09,0.244312
94,2,0.214639,3.4918e-10,0.118694
95,0,0.63417,2.66734e-09,0.36583
95,1,0.420308,2.83476e-09,0.246358
95,2,0.213636,3.47549e-10,0.119697
96,0,0.631137,2.65458e-09,0.368863
96,1,0.418272,2.82103e-09,0.248394
96,2,0.212638,3.45925e-10,0.120695
97,0,0.628119,2.64188e-09,0.371881
97,1,0.416246,2.80737e-09,0.25042
97,2,0.211645,3.44309e-10,0.121689
98,0,0.625115,2.62925e-09,0.374885
98,1,0.41423,2.79377e-09,0.252437
98,2,0.210656,3.427e-10,0.122677
99,0,0.622125,2.61667e-09,0.377875
99,1,0.412223,2.78023e-09,0.254443
99,2,0.209672,3.41099e-10,0.123661
100,0,0.61915,2.60416e-09,0.38085
100,1,0.410227,2.76677e-09,0.25644
100,2,0.208692,3.39506e-10,0.124641
101,0,0.616188,2.5917e-09,0.383812
101,1,0.408239,2.75336e-09,0.258427
101,2,0.207717,3.3792e-10,0.125616
102,0,0.613241,2.57931e-09,0.386759
102,1,0.406262,2.74003e-09,0.260405
102,2,0.206747,3.36341e-10,0.126586
103,0,0.610309,2.56697e-09,0.389691
103,1,0.404294,2.72675e-09,0.262373
103,2,0.205781,3.34769e-10,0.127552
104,0,0.60739,2.5547e-09,0.39261
104,1,0.402336,2.71355e-09,0.264331
104,2,0.20482,3.33205e-10,0.128514
105,0,0.604485,2.54248e-09,0.395515
105,1,0.400387,2.7004e-09,0.26628
105,2,0.203863,3.31649e-10,0.129471
106,0,0.601594,2.53032e-09,0.398406
106,1,0.398447,2.68732e-09,0.26822
106,2,0.20291,3.30099e-10,0.130423
107,0,0.598717,2.51822e-09,0.401283
107,1,0.396517,2.6743e-09,0.27015
107,2,0.201962,3.28557e-10,0.131371
108,0,0.595853,2.50617e-09,0.404147
108,1,0.394596,2.66135e-09,0.27207
108,2,0.201019,3.27022e-10,0.132315
109,0,0.593003,2.49419e-09,0.406997
109,1,0.392685,2.64846e-09,0.273982
109,2,0.20008,3.25494e-10,0.133254
110,0,0.590167,2.48226e-09,0.409833
110,1,0.390783,2.63563e-09,0.275884
110,2,0.199145,3.23974e-10,0.134188
111,0,0.587345,2.47039e-09,0.412655
111,1,0.38889,2.62286e-09,0.277777
111,2,0.198215,3.2246e-10,0.135119
112,0,0.584536,2.45857e-09,0.415464
112,1,0.387006,2.61015e-09,0.279661
112,2,0.197288,3.20954e-10,0.136045
113,0,0.58174,2.44681e-09,0.41826
113,1,0.385131,2.59751e-09,0.281535
113,2,0.196367,3.19454e-10,0.136967
114,0,0.578958,2.43511e-09,0.421042
114,1,0.383266,2.58493e-09,0.283401
114,2,0.195449,3.17962e-10,0.137884
115,0,0.576189,2.42347e-09,0.423811
115,1,0.381409,2.57241e-09,0.285258
115,2,0.194536,3.16476e-10,0.138797
116,0,0.573433,2.41188e-09,0.426567
116,1,0.379562,2.55995e-09,0.287105
116,2,0.193627,3.14998e-10,0.139706
117,0,0.570691,2.40034e-09,0.429309
117,1,0.377723,2.54755e-09,0.288944
117,2,0.192723,3.13526e-10,0.140611
118,0,0.567961,2.38886e-09,0.432039
118,1,0.375893,2.53521e-09,0.290773
118,2,0.191822,3.12061e-10,0.141511
119,0,0.565245,2.37744e-09,0.434755
119,1,0.374072,2.52292e-09,0.292594
119,2,0.190926,3.10603e-10,0.142407
120,0,0.562542,2.36606e-09,0.437458
120,1,0.37226,2.5107e-09,0.294406
120,2,0.190034,3.09152e-10,0.143299
121,0,0.559851,2.35475e-09,0.440149
121,1,0.370457,2.49854e-09,0.29621
121,2,0.189146,3.07708e-10,0.144187
122,0,0.557174,2.34349e-09,0.442826
122,1,0.368663,2.48644e-09,0.298004
122,2,0.188263,3.0627e-10,0.145071
123,0,0.554509,2.33228e-09,0.445491
123,1,0.366877,2.47439e-09,0.29979
123,2,0.187383,3.0484e-10,0.14595
124,0,0.551857,2.32112e-09,0.448143
124,1,0.3651,2.46241e-09,0.301567
124,2,0.186508,3.03415e-10,0.146826
125,0,0.549218,2.31002e-09,0.450782
125,1,0.363331,2.45048e-09,0.303336
125,2,0.185636,3.01998e-10,0.147697
126,0,0.546591,2.29898e-09,0.453409
126,1,0.361571,2.43861e-09,0.305096
126,2,0.184769,3.00587e-10,0.148564
127,0,0.543977,2.28798e-09,0.456023
127,1,0.35982,2.4268e-09,0.306847
127,2,0.183906,2.99183e-10,0.149427
128,0,0.541375,2.27704e-09,0.458625
128,1,0.358077,2.41504e-09,0.30859
128,2,0.183047,2.97785e-10,0.150287
129,0,0.538786,2.26615e-09,0.461214
129,1,0.356342,2.40334e-09,0.310325
129,2,0.182192,2.96394e-10,0.151142
130,0,0.536209,2.25531e-09,0.463791
130,1,0.354616,2.3917e-09,0.312051
130,2,0.18134,2.95009e-10,0.151993
131,0,0.533645,2.24452e-09,0.466355
131,1,0.352898,2.38012e-09,0.313768
131,2,0.180493,2.93631e-10,0.15284
132,0,0.531093,2.23379e-09,0.468907
132,1,0.351189,2.36859e-09,0.315478
132,2,0.17965,2.92259e-10,0.153683
133,0,0.528553,2.22311e-09,0.471447
133,1,0.349488,2.35711e-09,0.317179
133,2,0.178811,2.90894e-10,0.154523
134,0,0.526025,2.21247e-09,0.473975
134,1,0.347795,2.3457e-09,0.318872
134,2,0.177975,2.89535e-10,0.155358
135,0,0.523509,2.20189e-09,0.476491
135,1,0.34611,2.33433e-09,0.320557
135,2,0.177144,2.88182e-10,0.156189
136,0,0.521005,2.19136e-09,0.478995
136,1,0.344433,2.32302e-09,0.322233
136,2,0.176316,2.86836e-10,0.157017
137,0,0.518513,2.18088e-09,0.481487
137,1,0.342765,2.31177e-09,0.323902
137,2,0.175493,2.85495e-10,0.157841
138,0,0.516034,2.17045e-09,0.483966
138,1,0.341105,2.30057e-09,0.325562
138,2,0.174673,2.84162e-10,0.158661
139,0,0.513566,2.16007e-09,0.486434
139,1,0.339452,2.28943e-09,0.327214
139,2,0.173857,2.82834e-10,0.159477
140,0,0.511109,2.14974e-09,0.488891
140,1,0.337808,2.27834e-09,0.328859
140,2,0.173044,2.81513e-10,0.160289
141,0,0.508665,2.13946e-09,0.491335
141,1,0.336172,2.2673e-09,0.330495
141,2,0.172236,2.80198e-10,0.161097
142,0,0.506232,2.12923e-09,0.493768
142,1,0.334543,2.25632e-09,0.332124
142,2,0.171431,2.78889e-10,0.161902
143,0,0.503811,2.11904e-09,0.496189
143,1,0.332923,2.24539e-09,0.333744
143,2,0.17063,2.77586e-10,0.162703
144,0,0.501402,2.10891e-09,0.498598
144,1,0.33131,2.23451e-09,0.335357
144,2,0.169833,2.76289e-10,0.1635
145,0,0.499004,2.09882e-09,0.500996
145,1,0.329705,2.22369e-09,0.336962
145,2,0.16904,2.74998e-10,0.164294
146,0,0.496617,2.08878e-09,0.503383
146,1,0.328108,2.21292e-09,0.338559
146,2,0.16825,2.73713e-10,0.165083
147,0,0.494242,2.07879e-09,0.505758
147,1,0.326519,2.2022e-09,0.340148
147,2,0.167464,2.72434e-10,0.165869
148,0,0.491878,2.06885e-09,0.508122
148,1,0.324937,2.19153e-09,0.34173
148,2,0.166682,2.71162e-10,0.166652
149,0,0.489526,2.05896e-09,0.510474
149,1,0.323363,2.18092e-09,0.343304
149,2,0.165903,2.69895e-10,0.16743
150,0,0.487184,2.04911e-09,0.512816
150,1,0.321797,2.17035e-09,0.34487
150,2,0.165128,2.68634e-10,0.168206
151,0,0.484854,2.03931e-09,0.515146
151,1,0.320238,2.15984e-09,0.346429
151,2,0.164356,2.67379e-10,0.168977
152,0,0.482536,2.02956e-09,0.517464
152,1,0.318686,2.14938e-09,0.34798
152,2,0.163588,2.6613e-10,0.169745
153,0,0.480228,2.01985e-09,0.519772
153,1,0.317143,2.13896e-09,0.349524
153,2,0.162824,2.64886e-10,0.170509
154,0,0.477931,2.01019e-09,0.522069
154,1,0.315607,2.1286e-09,0.35106
154,2,0.162064,2.63649e-10,0.17127
155,0,0.475645,2.00058e-09,0.524355
155,1,0.314078,2.11829e-09,0.352589
155,2,0.161306,2.62417e-10,0.172027
156,0,0.47337,1.99101e-09,0.52663
156,1,0.312556,2.10803e-09,0.35411
156,2,0.160553,2.61191e-10,0.172781
157,0,0.471106,1.98149e-09,0.528894
157,1,0.311042,2.09782e-09,0.355624
157,2,0.159803,2.59971e-10,0.173531
158,0,0.468853,1.97201e-09,0.531147
158,1,0.309536,2.08766e-09,0.357131
158,2,0.159056,2.58756e-10,0.174277
159,0,0.466611,1.96258e-09,0.533389
159,1,0.308036,2.07754e-09,0.35863
159,2,0.158313,2.57547e-10,0.17502
160,0,0.464379,1.95319e-09,0.535621
160,1,0.306544,2.06748e-09,0.360123
160,2,0.157573,2.56344e-10,0.17576
161,0,0.462158,1.94385e-09,0.537842
161,1,0.305059,2.05747e-09,0.361608
161,2,0.156837,2.55147e-10,0.176496
162,0,0.459948,1.93455e-09,0.540052
162,1,0.303581,2.0475e-09,0.363085
162,2,0.156105,2.53955e-10,0.177229
163,0,0.457748,1.9253e-09,0.542252
163,1,0.302111,2.03758e-09,0.364556
163,2,0.155375,2.52768e-10,0.177958
164,0,0.455559,1.91609e-09,0.544441
164,1,0.300647,2.02771e-09,0.366019
164,2,0.154649,2.51587e-10,0.178684
165,0,0.45338,1.90693e-09,0.54662
165,1,0.299191,2.01789e-09,0.367476
165,2,0.153927,2.50412e-10,0.179406
166,0,0.451212,1.89781e-09,0.548788
166,1,0.297742,2.00811e-09,0.368925
166,2,0.153208,2.49242e-10,0.180126
167,0,0.449054,1.88873e-09,0.550946
167,1,0.296299,1.99839e-09,0.370367
167,2,0.152492,2.48078e-10,0.180841
168,0,0.446906,1.8797e-09,0.553094
168,1,0.294864,1.98871e-09,0.371802
168,2,0.15178,2.46919e-10,0.181554
169,0,0.444769,1.87071e-09,0.555231
169,1,0.293436,1.97907e-09,0.373231
169,2,0.15107,2.45765e-10,0.182263
170,0,0.442642,1.86176e-09,0.557358
170,1,0.292014,1.96949e-09,0.374652
170,2,0.150365,2.44617e-10,0.182969
171,0,0.440525,1.85286e-09,0.559475
171,1,0.2906,1.95995e-09,0.376067
171,2,0.149662,2.43474e-10,0.183671
172,0,0.438418,1.844e-09,0.561582
172,1,0.289192,1.95045e-09,0.377474
172,2,0.148963,2.42337e-10,0.18437
173,0,0.436321,1.83518e-09,0.563679
173,1,0.287791,1.941e-09,0.378875
173,2,0.148267,2.41204e-10,0.185066
174,0,0.434235,1.8264e-09,0.565765
174,1,0.286397,1.9316e-09,0.380269
174,2,0.147574,2.40077e-10,0.185759
175,0,0.432158,1.81767e-09,0.567842
175,1,0.28501,1.92225e-09,0.381657
175,2,0.146885,2.38956e-10,0.186448
176,0,0.430091,1.80897e-09,0.569909
176,1,0.283629,1.91293e-09,0.383037
176,2,0.146199,2.3784e-10,0.187135
177,0,0.428034,1.80032e-09,0.571966
177,1,0.282256,1.90367e-09,0.384411
177,2,0.145516,2.36728e-10,0.187818
178,0,0.425987,1.79171e-09,0.574013
178,1,0.280888,1.89445e-09,0.385778
178,2,0.144836,2.35622e-10,0.188498
179,0,0.423949,1.78314e-09,0.576051
179,1,0.279528,1.88527e-09,0.387139
179,2,0.144159,2.34522e-10,0.189174
180,0,0.421922,1.77461e-09,0.578078
180,1,0.278174,1.87614e-09,0.388493
180,2,0.143486,2.33426e-10,0.189848
181,0,0.419904,1.76613e-09,0.580096
181,1,0.276826,1.86705e-09,0.389841
181,2,0.142815,2.32335e-10,0.190518
182,0,0.417896,1.75768e-09,0.582104
182,1,0.275485,1.858e-09,0.391182
182,2,0.142148,2.3125e-10,0.191185
183,0,0.415897,1.74927e-09,0.584103
183,1,0.274151,1.849e-09,0.392516
183,2,0.141484,2.3017e-10,0.191849
184,0,0.413908,1.74091e-09,0.586092
184,1,0.272823,1.84005e-09,0.393844
184,2,0.140823,2.29094e-10,0.19251
185,0,0.411928,1.73258e-09,0.588071
185,1,0.271501,1.83113e-09,0.395166
185,2,0.140165,2.28024e-10,0.193168
186,0,0.409958,1.7243e-09,0.590042
186,1,0.270186,1.82226e-09,0.396481
186,2,0.13951,2.26959e-10,0.193823
187,0,0.407998,1.71605e-09,0.592002
187,1,0.268877,1.81344e-09,0.397789
187,2,0.138858,2.25898e-10,0.194475
188,0,0.406046,1.70784e-09,0.593954
188,1,0.267575,1.80465e-09,0.399092
188,2,0.13821,2.24843e-10,0.195124
189,0,0.404104,1.69967e-09,0.595896
189,1,0.266279,1.79591e-09,0.400388
189,2,0.137564,2.23793e-10,0.195769
190,0,0.402172,1.69154e-09,0.597828
190,1,0.264989,1.78721e-09,0.401678
190,2,0.136921,2.22747e-10,0.196412
191,0,0.400248,1.68345e-09,0.599752
191,1,0.263705,1.77855e-09,0.402962
191,2,0.136282,2.21706e-10,0.197052
192,0,0.398334,1.6754e-09,0.601666
192,1,0.262428,1.76994e-09,0.404239
192,2,0.135645,2.20671e-10,0.197688
193,0,0.396429,1.66739e-09,0.603571
193,1,0.261156,1.76137e-09,0.40551
193,2,0.135011,2.1964e-10,0.198322
194,0,0.394533,1.65942e-09,0.605467
194,1,0.259891,1.75283e-09,0.406775
194,2,0.134381,2.18614e-10,0.198953
195,0,0.392646,1.65148e-09,0.607354
195,1,0.258633,1.74434e-09,0.408034
195,2,0.133753,2.17592e-10,0.199581
196,0,0.390768,1.64358e-09,0.609232
196,1,0.25738,1.73589e-09,0.409287
196,2,0.133128,2.16576e-10,0.200205
197,0,0.388899,1.63572e-09,0.611101
197,1,0.256133,1.72748e-09,0.410534
197,2,0.132506,2.15564e-10,0.200827
198,0,0.387039,1.6279e-09,0.612961
198,1,0.254892,1.71912e-09,0.411774
198,2,0.131887,2.14557e-10,0.201446
199,0,0.385188,1.62011e-09,0.614812
199,1,0.253658,1.71079e-09,0.413009
199,2,0.131271,2.13554e-10,0.202063
200,0,0.383346,1.61236e-09,0.616654
200,1,0.252429,1.7025e-09,0.414238
200,2,0.130657,2.12557e-10,0.202676
201,0,0.381513,1.60465e-09,0.618487
201,1,0.251206,1.69425e-09,0.415461
201,2,0.130047,2.11564e-10,0.203286
202,0,0.379688,1.59698e-09,0.620312
202,1,0.249989,1.68605e-09,0.416677
202,2,0.129439,2.10575e-10,0.203894
203,0,0.377872,1.58934e-09,0.622128
203,1,0.248778,1.67788e-09,0.417888
203,2,0.128835,2.09591e-10,0.204499
204,0,0.376065,1.58174e-09,0.623935
204,1,0.247573,1.66975e-09,0.419094
204,2,0.128233,2.08612e-10,0.205101
205,0,0.374267,1.57417e-09,0.625733
205,1,0.246374,1.66166e-09,0.420293
205,2,0.127634,2.07638e-10,0.2057
206,0,0.372477,1.56665e-09,0.627523
206,1,0.24518,1.65362e-09,0.421486
206,2,0.127037,2.06668e-10,0.206296
207,0,0.370695,1.55915e-09,0.629305
207,1,0.243993,1.6456e-09,0.422674
207,2,0.126444,2.05702e-10,0.206889
208,0,0.368922,1.5517e-09,0.631078
208,1,0.242811,1.63763e-09,0.423856
208,2,0.125853,2.04741e-10,0.20748
209,0,0.367158,1.54428e-09,0.632842
209,1,0.241635,1.6297e-09,0.425032
209,2,0.125265,2.03784e-10,0.208068
210,0,0.365402,1.53689e-09,0.634598
